,raceId,year,round,circuitId,name_x,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitRef,name_y,location,country,lat,lng,alt,url,circuit_type,circuit_type_num
9948,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,8,1,32,13:50:02,22.424,22424,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,25313,51,7,10,8,8,8,4.0,70,\N,\N,63,11,1:20.713,191.969,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9949,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,807,1,9,13:16:16,23.277,23277,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,22863,10,27,10,7,7,7,6.0,71,+25.860,6180898,69,9,1:22.391,188.059,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9950,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,807,2,52,14:16:54,24.136,24136,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,22863,10,27,10,7,7,7,6.0,71,+25.860,6180898,69,9,1:22.391,188.059,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9951,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,807,1,14,13:24:17,22.134,22134,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,23319,10,27,5,7,7,7,6.0,71,+58.891,6090293,50,9,1:23.288,186.034,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9952,986,2017,18,32,Mexican Grand Prix,2017-10-29,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,807,1,19,13:29:17,22.587,22587,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,23740,4,27,7,\N,R,19,0.0,24,\N,\N,18,18,1:21.691,189.670,10,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9953,1007,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,807,1,12,13:30:08,23.037,23037,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,24148,4,27,7,6,6,6,8.0,69,\N,\N,67,7,1:20.637,192.150,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9954,1027,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,807,1,18,13:38:48,22.484,22484,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,24555,4,27,12,10,10,10,1.0,70,\N,\N,59,14,1:20.791,191.783,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9955,1117,2023,19,32,Mexico City Grand Prix,2023-10-29,20:00:00,2023-10-27,18:30:00,2023-10-27,22:00:00,2023-10-28,17:30:00,2023-10-28,21:00:00,\N,\N,807,1,23,14:36:19,23.144,23144,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,26218,210,27,12,13,13,13,0.0,71,+1:20.309,7431123,43,15,1:23.222,186.181,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9956,1117,2023,19,32,Mexico City Grand Prix,2023-10-29,20:00:00,2023-10-27,18:30:00,2023-10-27,22:00:00,2023-10-28,17:30:00,2023-10-28,21:00:00,\N,\N,807,2,34,14:53:15,20:19.826,1219826,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,26218,210,27,12,13,13,13,0.0,71,+1:20.309,7431123,43,15,1:23.222,186.181,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9957,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,1,11,13:19:15,22.735,22735,grosjean,GRO,Romain,Grosjean,1986-04-17,French,22866,208,8,12,10,10,10,1.0,71,+37.934,6192972,69,13,1:22.893,186.920,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9958,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,2,52,14:17:28,23.101,23101,grosjean,GRO,Romain,Grosjean,1986-04-17,French,22866,208,8,12,10,10,10,1.0,71,+37.934,6192972,69,13,1:22.893,186.920,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9959,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,1,11,13:20:31,22.957,22957,grosjean,GRO,Romain,Grosjean,1986-04-17,French,23332,210,8,22,20,20,20,0.0,70,\N,\N,53,8,1:23.278,186.056,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9960,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,2,50,14:16:38,23.678,23678,grosjean,GRO,Romain,Grosjean,1986-04-17,French,23332,210,8,22,20,20,20,0.0,70,\N,\N,53,8,1:23.278,186.056,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9961,986,2017,18,32,Mexican Grand Prix,2017-10-29,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,1,31,13:46:45,28.761,28761,grosjean,GRO,Romain,Grosjean,1986-04-17,French,23736,210,8,15,15,15,15,0.0,69,\N,\N,64,7,1:20.345,192.848,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9962,986,2017,18,32,Mexican Grand Prix,2017-10-29,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,2,62,14:30:09,23.035,23035,grosjean,GRO,Romain,Grosjean,1986-04-17,French,23736,210,8,15,15,15,15,0.0,69,\N,\N,64,7,1:20.345,192.848,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9963,1007,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,1,44,14:16:47,22.733,22733,grosjean,GRO,Romain,Grosjean,1986-04-17,French,24158,210,8,18,16,16,16,0.0,68,\N,\N,46,9,1:21.370,190.419,13,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9964,1007,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,2,60,14:40:00,23.426,23426,grosjean,GRO,Romain,Grosjean,1986-04-17,French,24158,210,8,18,16,16,16,0.0,68,\N,\N,46,9,1:21.370,190.419,13,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9965,1027,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,1,37,14:06:08,24.128,24128,grosjean,GRO,Romain,Grosjean,1986-04-17,French,24562,210,8,18,17,17,17,0.0,69,\N,\N,68,18,1:21.581,189.926,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9966,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,821,1,12,13:21:51,25.198,25198,gutierrez,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,23331,210,21,17,19,19,19,0.0,70,\N,\N,63,10,1:23.456,185.659,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9967,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,821,2,48,14:13:40,23.110,23110,gutierrez,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,23331,210,21,17,19,19,19,0.0,70,\N,\N,63,10,1:23.456,185.659,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9968,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,822,1,8,13:14:42,22.957,22957,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,22859,3,77,6,3,3,3,15.0,71,+14.592,6169630,68,4,1:21.585,189.917,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9969,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,822,2,53,14:18:31,23.160,23160,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,22859,3,77,6,3,3,3,15.0,71,+14.592,6169630,68,4,1:21.585,189.917,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9970,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,822,1,19,13:31:31,22.396,22396,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,23320,3,77,8,8,8,8,4.0,71,+1:05.612,6097014,65,11,1:23.540,185.472,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9971,986,2017,18,32,Mexican Grand Prix,2017-10-29,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,822,1,32,13:46:46,21.758,21758,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,23723,131,77,4,2,2,2,18.0,71,+19.678,5806230,70,3,1:19.374,195.207,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9972,1007,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,822,1,11,13:28:30,22.105,22105,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,24147,131,77,5,5,5,5,10.0,70,\N,\N,65,1,1:18.741,196.776,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9973,1007,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,822,2,48,14:20:17,23.887,23887,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,24147,131,77,5,5,5,5,10.0,70,\N,\N,65,1,1:18.741,196.776,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9974,1007,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,822,3,62,14:40:33,22.512,22512,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,24147,131,77,5,5,5,5,10.0,70,\N,\N,65,1,1:18.741,196.776,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9975,1027,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,822,1,36,14:02:45,22.179,22179,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,24548,131,77,6,3,3,3,15.0,71,+3.553,5812457,66,5,1:19.494,194.912,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9976,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,822,1,1,13:05:16,22.463,22463,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,25320,131,77,1,15,15,15,0.0,69,\N,\N,69,1,1:17.774,199.223,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9977,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,822,2,40,14:01:30,31.664,31664,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,25320,131,77,1,15,15,15,0.0,69,\N,\N,69,1,1:17.774,199.223,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9978,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,822,3,63,14:33:17,22.680,22680,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,25320,131,77,1,15,15,15,0.0,69,\N,\N,69,1,1:17.774,199.223,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9979,1070,2021,18,32,Mexico City Grand Prix,2021-11-07,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,822,4,67,14:39:06,26.443,26443,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,25320,131,77,1,15,15,15,0.0,69,\N,\N,69,1,1:17.774,199.223,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9980,1094,2022,20,32,Mexico City Grand Prix,2022-10-30,20:00:00,2022-10-28,18:00:00,2022-10-28,21:00:00,2022-10-29,17:00:00,2022-10-29,20:00:00,\N,\N,822,1,39,14:58:09,23.863,23863,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,25795,51,77,6,10,10,10,1.0,70,\N,\N,43,16,1:23.363,185.866,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9981,1117,2023,19,32,Mexico City Grand Prix,2023-10-29,20:00:00,2023-10-27,18:30:00,2023-10-27,22:00:00,2023-10-28,17:30:00,2023-10-28,21:00:00,\N,\N,822,1,31,14:47:48,23.638,23638,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,26220,51,77,9,15,15,15,0.0,71,+1:25.597,7436411,43,14,1:23.166,186.306,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9982,1117,2023,19,32,Mexico City Grand Prix,2023-10-29,20:00:00,2023-10-27,18:30:00,2023-10-27,22:00:00,2023-10-28,17:30:00,2023-10-28,21:00:00,\N,\N,822,2,34,14:53:35,20:29.349,1229349,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,26220,51,77,9,15,15,15,0.0,71,+1:25.597,7436411,43,14,1:23.166,186.306,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9983,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,825,1,12,13:21:47,22.271,22271,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,23329,4,20,14,17,17,17,0.0,70,\N,\N,53,7,1:23.146,186.351,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9984,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,825,2,51,14:17:54,22.384,22384,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,23329,4,20,14,17,17,17,0.0,70,\N,\N,53,7,1:23.146,186.351,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9985,986,2017,18,32,Mexican Grand Prix,2017-10-29,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,825,1,31,13:46:09,22.507,22507,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,23729,210,20,14,8,8,8,4.0,70,\N,\N,68,14,1:21.214,190.784,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9986,1007,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,825,1,43,14:15:14,22.390,22390,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,24157,210,20,16,15,15,15,0.0,69,\N,\N,45,10,1:21.874,189.246,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9987,1027,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,825,1,28,13:53:14,23.084,23084,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,24560,210,20,17,15,15,15,0.0,69,\N,\N,53,20,1:21.682,189.691,12,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9988,1094,2022,20,32,Mexico City Grand Prix,2022-10-30,20:00:00,2022-10-28,18:00:00,2022-10-28,21:00:00,2022-10-29,17:00:00,2022-10-29,20:00:00,\N,\N,825,1,38,14:57:34,23.722,23722,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,25802,210,20,19,17,17,17,0.0,70,\N,\N,49,15,1:23.300,186.007,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9989,1117,2023,19,32,Mexico City Grand Prix,2023-10-29,20:00:00,2023-10-27,18:30:00,2023-10-27,22:00:00,2023-10-28,17:30:00,2023-10-28,21:00:00,\N,\N,825,1,23,14:36:27,23.642,23642,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,26224,210,20,16,\N,R,19,0.0,31,\N,\N,25,13,1:23.146,186.351,3,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9990,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,826,1,21,13:32:58,22.559,22559,kvyat,KVY,Daniil,Kvyat,1994-04-26,Russian,22860,9,26,4,4,4,4,12.0,71,+16.572,6171610,69,3,1:21.549,190.001,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9991,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,826,2,52,14:16:33,22.518,22518,kvyat,KVY,Daniil,Kvyat,1994-04-26,Russian,22860,9,26,4,4,4,4,12.0,71,+16.572,6171610,69,3,1:21.549,190.001,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9992,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,826,1,13,13:23:20,22.665,22665,kvyat,KVY,Daniil,Kvyat,1994-04-26,Russian,23330,5,26,18,18,18,18,0.0,70,\N,\N,59,14,1:23.618,185.299,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9993,966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,826,2,47,14:11:56,22.865,22865,kvyat,KVY,Daniil,Kvyat,1994-04-26,Russian,23330,5,26,18,18,18,18,0.0,70,\N,\N,59,14,1:23.618,185.299,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9994,1027,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,826,1,10,13:27:43,22.490,22490,kvyat,KVY,Daniil,Kvyat,1994-04-26,Russian,24556,5,26,9,11,11,11,0.0,70,\N,\N,48,7,1:19.905,193.910,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9995,1027,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,826,2,44,14:14:40,22.033,22033,kvyat,KVY,Daniil,Kvyat,1994-04-26,Russian,24556,5,26,9,11,11,11,0.0,70,\N,\N,48,7,1:19.905,193.910,11,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9996,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,828,1,10,13:17:54,22.956,22956,ericsson,ERI,Marcus,Ericsson,1990-09-02,Swedish,22868,15,9,14,12,12,12,0.0,71,+40.180,6195218,62,11,1:22.716,187.320,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
9997,943,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,828,2,39,13:59:15,23.461,23461,ericsson,ERI,Marcus,Ericsson,1990-09-02,Swedish,22868,15,9,14,12,12,12,0.0,71,+40.180,6195218,62,11,1:22.716,187.320,1,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,street circuit,2
