,raceId,year,round,circuitId,name,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,stop_total
214,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,848,4,28,15:44:25,31.131,31131,albon,ALB,Alexander,Albon,1996-03-23,Thai,26424,3,23,14,\N,R,20,0.0,51,\N,\N,48,15,1:21.274,217.442,31,4
215,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,848,1,1,15:05:05,39:41.390,2381390,albon,ALB,Alexander,Albon,1996-03-23,Thai,26433,3,23,9,9,9,9,2.0,77,\N,\N,\N,0,\N,\N,11,1
216,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,848,1,25,14:41:54,24.753,24753,albon,ALB,Alexander,Albon,1996-03-23,Thai,26461,3,23,10,\N,R,17,0.0,52,\N,\N,51,18,1:19.359,197.830,4,2
217,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,848,2,44,15:11:34,24.804,24804,albon,ALB,Alexander,Albon,1996-03-23,Thai,26461,3,23,10,\N,R,17,0.0,52,\N,\N,51,18,1:19.359,197.830,4,2
218,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,846,1,13,18:25:00,24.205,24205,norris,NOR,Lando,Norris,1999-11-13,British,26291,1,4,7,6,6,6,8.0,57,+48.458,5553200,1,5,1:34.476,206.223,1,2
219,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,846,2,33,18:57:39,24.705,24705,norris,NOR,Lando,Norris,1999-11-13,British,26291,1,4,7,6,6,6,8.0,57,+48.458,5553200,1,5,1:34.476,206.223,1,2
220,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,846,1,37,21:05:08,22.211,22211,norris,NOR,Lando,Norris,1999-11-13,British,26313,1,4,6,8,8,8,4.0,50,+45.708,4888981,1,4,1:31.944,241.738,1,1
221,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,846,1,14,15:22:37,17.776,17776,norris,NOR,Lando,Norris,1999-11-13,British,26328,1,4,3,3,3,3,15.0,58,+5.904,4832747,1,2,1:19.915,237.762,1,2
222,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,846,2,40,15:58:46,17.653,17653,norris,NOR,Lando,Norris,1999-11-13,British,26328,1,4,3,3,3,3,15.0,58,+5.904,4832747,1,2,1:19.915,237.762,1,2
223,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,846,1,1,14:05:54,26:20.116,1580116,norris,NOR,Lando,Norris,1999-11-13,British,26349,1,4,3,5,5,5,10.0,53,+29.700,6893266,1,10,1:35.186,219.624,1,3
224,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,846,2,11,14:50:21,23.049,23049,norris,NOR,Lando,Norris,1999-11-13,British,26349,1,4,3,5,5,5,10.0,53,+29.700,6893266,1,10,1:35.186,219.624,1,3
225,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,846,3,26,15:15:02,23.232,23232,norris,NOR,Lando,Norris,1999-11-13,British,26349,1,4,3,5,5,5,10.0,53,+29.700,6893266,1,10,1:35.186,219.624,1,3
226,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,846,1,22,15:41:37,22.161,22161,norris,NOR,Lando,Norris,1999-11-13,British,26366,1,4,4,2,2,2,18.0,56,+13.773,6066327,1,4,1:38.751,198.717,1,1
227,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,846,1,29,16:49:15,22.041,22041,norris,NOR,Lando,Norris,1999-11-13,British,26385,1,4,5,1,1,1,25.0,57,1:30:49.876,5449876,55,5,1:30.980,214.148,1,1
228,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,846,1,22,15:33:08,29.956,29956,norris,NOR,Lando,Norris,1999-11-13,British,26406,1,4,2,2,2,2,18.0,63,+0.725,5125977,54,6,1:19.994,220.921,1,1
229,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,846,1,1,15:04:54,39:25.538,2365538,norris,NOR,Lando,Norris,1999-11-13,British,26428,1,4,4,4,4,4,12.0,78,+8.650,8604204,\N,0,\N,\N,1,1
230,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,846,1,26,14:42:44,23.423,23423,norris,NOR,Lando,Norris,1999-11-13,British,26446,1,4,3,2,2,2,18.0,70,+3.879,6351806,67,3,1:15.558,207.782,1,2
231,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,846,2,47,15:15:19,23.983,23983,norris,NOR,Lando,Norris,1999-11-13,British,26446,1,4,3,2,2,2,18.0,70,+3.879,6351806,67,3,1:15.558,207.782,1,2
232,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,847,1,11,18:21:38,24.778,24778,russell,RUS,George,Russell,1998-02-15,British,26290,131,63,3,5,5,5,10.0,57,+46.788,5551530,40,12,1:35.065,204.946,1,2
233,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,847,2,31,18:54:21,24.866,24866,russell,RUS,George,Russell,1998-02-15,British,26290,131,63,3,5,5,5,10.0,57,+46.788,5551530,40,12,1:35.065,204.946,1,2
234,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,847,1,7,20:15:42,21.013,21013,russell,RUS,George,Russell,1998-02-15,British,26311,131,63,7,6,6,6,8.0,50,+39.936,4883209,42,7,1:32.254,240.926,1,1
235,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,847,1,8,15:14:23,18.046,18046,russell,RUS,George,Russell,1998-02-15,British,26342,131,63,7,17,17,17,0.0,56,\N,\N,53,5,1:20.284,236.669,3,2
236,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,847,2,45,16:06:07,17.964,17964,russell,RUS,George,Russell,1998-02-15,British,26342,131,63,7,17,17,17,0.0,56,\N,\N,53,5,1:20.284,236.669,3,2
237,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,847,1,1,14:06:18,26:21.238,1581238,russell,RUS,George,Russell,1998-02-15,British,26351,131,63,9,7,7,7,6.0,53,+45.951,6909517,39,5,1:34.404,221.444,1,3
238,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,847,2,22,15:08:39,23.577,23577,russell,RUS,George,Russell,1998-02-15,British,26351,131,63,9,7,7,7,6.0,53,+45.951,6909517,39,5,1:34.404,221.444,1,3
239,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,847,3,37,15:33:07,22.991,22991,russell,RUS,George,Russell,1998-02-15,British,26351,131,63,9,7,7,7,6.0,53,+45.951,6909517,39,5,1:34.404,221.444,1,3
240,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,847,1,11,15:22:32,22.415,22415,russell,RUS,George,Russell,1998-02-15,British,26370,131,63,8,6,6,6,8.0,56,+38.724,6091278,39,11,1:40.112,196.016,1,2
241,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,847,2,23,15:44:25,22.707,22707,russell,RUS,George,Russell,1998-02-15,British,26370,131,63,8,6,6,6,8.0,56,+38.724,6091278,39,11,1:40.112,196.016,1,2
242,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,847,1,24,16:41:18,22.800,22800,russell,RUS,George,Russell,1998-02-15,British,26392,131,63,7,8,8,8,4.0,57,+34.789,5484665,43,13,1:31.921,211.955,1,1
243,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,847,1,21,15:31:57,29.664,29664,russell,RUS,George,Russell,1998-02-15,British,26411,131,63,6,7,7,7,7.0,63,+47.154,5172406,54,1,1:18.589,224.871,1,2
244,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,847,2,52,16:14:22,29.605,29605,russell,RUS,George,Russell,1998-02-15,British,26411,131,63,6,7,7,7,7.0,63,+47.154,5172406,54,1,1:18.589,224.871,1,2
245,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,847,1,1,15:04:56,39:29.363,2369363,russell,RUS,George,Russell,1998-02-15,British,26429,131,63,5,5,5,5,10.0,78,+13.309,8608863,\N,0,\N,\N,1,1
246,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,847,1,25,14:40:52,24.044,24044,russell,RUS,George,Russell,1998-02-15,British,26447,131,63,1,3,3,3,15.0,70,+4.317,6352244,70,2,1:14.895,209.621,1,3
247,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,847,2,45,15:12:31,25.431,25431,russell,RUS,George,Russell,1998-02-15,British,26447,131,63,1,3,3,3,15.0,70,+4.317,6352244,70,2,1:14.895,209.621,1,3
248,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,847,3,54,15:25:19,28.157,28157,russell,RUS,George,Russell,1998-02-15,British,26447,131,63,1,3,3,3,15.0,70,+4.317,6352244,70,2,1:14.895,209.621,1,3
249,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,852,1,14,18:26:47,24.724,24724,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26299,215,22,11,14,14,14,0.0,56,\N,\N,37,18,1:35.833,203.303,11,2
250,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,852,2,34,18:59:47,24.324,24324,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26299,215,22,11,14,14,14,0.0,56,\N,\N,37,18,1:35.833,203.303,11,2
251,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,852,1,7,20:15:51,21.694,21694,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26320,215,22,9,15,15,15,0.0,49,\N,\N,49,15,1:33.026,238.926,11,1
252,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,852,1,9,15:15:50,18.523,18523,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26332,215,22,8,7,7,7,6.0,58,+1:35.601,4922444,46,11,1:21.134,234.190,1,2
253,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,852,2,36,15:53:59,17.535,17535,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26332,215,22,8,7,7,7,6.0,58,+1:35.601,4922444,46,11,1:21.134,234.190,1,2
254,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,852,1,1,14:06:25,26:24.553,1584553,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26354,215,22,10,10,10,10,1.0,52,\N,\N,51,14,1:36.342,216.989,11,3
255,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,852,2,7,14:43:59,23.358,23358,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26354,215,22,10,10,10,10,1.0,52,\N,\N,51,14,1:36.342,216.989,11,3
256,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,852,3,22,15:09:05,23.486,23486,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26354,215,22,10,10,10,10,1.0,52,\N,\N,51,14,1:36.342,216.989,11,3
257,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,852,1,8,15:17:35,23.160,23160,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26383,215,22,19,\N,R,19,0.0,26,\N,\N,11,20,1:41.593,193.158,31,2
258,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,852,2,23,15:44:54,22.387,22387,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26383,215,22,19,\N,R,19,0.0,26,\N,\N,11,20,1:41.593,193.158,31,2
259,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,852,1,28,16:47:44,22.153,22153,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26391,215,22,10,7,7,7,6.0,57,+26.185,5476061,55,10,1:31.682,212.508,1,1
260,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,852,1,12,15:19:49,29.628,29628,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26414,215,22,7,10,10,10,1.0,62,\N,\N,14,11,1:20.936,218.350,11,1
261,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,852,1,1,15:05:02,39:37.564,2377564,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26432,215,22,8,8,8,8,4.0,77,\N,\N,\N,0,\N,\N,11,1
262,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,852,1,44,15:11:26,25.569,25569,tsunoda,TSU,Yuki,Tsunoda,2000-05-11,Japanese,26458,215,22,8,14,14,14,0.0,70,+52.694,6400621,70,14,1:17.309,203.075,1,1
263,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,855,1,9,18:18:39,25.208,25208,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26296,15,24,17,11,11,11,0.0,56,\N,\N,30,14,1:35.458,204.102,11,2
264,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,855,2,28,18:49:59,25.094,25094,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26296,15,24,17,11,11,11,0.0,56,\N,\N,30,14,1:35.458,204.102,11,2
265,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,855,1,41,21:12:03,46.381,46381,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26323,15,24,20,18,18,18,0.0,49,\N,\N,49,6,1:32.208,241.046,11,1
266,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,855,1,6,15:11:49,19.032,19032,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26340,15,24,19,15,15,15,0.0,57,\N,\N,49,14,1:21.327,233.634,11,2
267,1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N,855,2,35,15:52:50,36.866,36866,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26340,15,24,19,15,15,15,0.0,57,\N,\N,49,14,1:21.327,233.634,11,2
268,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,855,1,1,14:06:50,26:22.912,1582912,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26362,15,24,20,\N,R,18,0.0,12,\N,\N,9,18,1:37.160,215.162,6,3
269,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,855,2,7,14:44:07,23.910,23910,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26362,15,24,20,\N,R,18,0.0,12,\N,\N,9,18,1:37.160,215.162,6,3
270,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,855,3,11,14:51:01,26.653,26653,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26362,15,24,20,\N,R,18,0.0,12,\N,\N,9,18,1:37.160,215.162,6,3
271,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,855,1,8,15:17:39,23.362,23362,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26378,15,24,16,14,14,14,0.0,56,+1:11.689,6124243,42,3,1:38.633,198.955,1,3
272,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,855,2,23,15:45:02,25.610,25610,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26378,15,24,16,14,14,14,0.0,56,+1:11.689,6124243,42,3,1:38.633,198.955,1,3
273,1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,2024-04-19,03:30:00,2024-04-19,07:30:00,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00,855,3,40,16:18:35,23.252,23252,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26378,15,24,16,14,14,14,0.0,56,+1:11.689,6124243,42,3,1:38.633,198.955,1,3
274,1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,2024-05-03,16:30:00,2024-05-03,20:30:00,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00,855,1,28,16:48:01,23.017,23017,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26398,15,24,19,14,14,14,0.0,57,+49.979,5499855,56,15,1:31.991,211.794,1,1
275,1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N,855,1,33,15:49:09,30.244,30244,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26419,15,24,17,15,15,15,0.0,62,\N,\N,37,13,1:21.016,218.134,11,1
276,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,855,1,1,15:05:31,39:46.414,2386414,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26440,15,24,18,16,16,16,0.0,76,\N,\N,\N,0,\N,\N,12,70
277,1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N,855,70,2,17:19:04,24.367,24367,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26440,15,24,18,16,16,16,0.0,76,\N,\N,\N,0,\N,\N,12,70
278,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,855,1,24,14:40:42,25.598,25598,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26459,15,24,0,15,15,15,0.0,69,\N,\N,68,15,1:17.325,203.033,11,3
279,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,855,2,44,15:11:53,1:05.564,65564,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26459,15,24,0,15,15,15,0.0,69,\N,\N,68,15,1:17.325,203.033,11,3
280,1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N,855,3,52,15:25:02,28.375,28375,zhou,ZHO,Guanyu,Zhou,1999-05-30,Chinese,26459,15,24,0,15,15,15,0.0,69,\N,\N,68,15,1:17.325,203.033,11,3
281,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,858,1,10,18:21:19,35.729,35729,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26305,3,2,18,20,20,20,0.0,55,\N,\N,42,8,1:34.735,205.659,12,3
282,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,858,2,28,18:51:33,25.070,25070,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26305,3,2,18,20,20,20,0.0,55,\N,\N,42,8,1:34.735,205.659,12,3
283,1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N,858,3,40,19:11:22,25.346,25346,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26305,3,2,18,20,20,20,0.0,55,\N,\N,42,8,1:34.735,205.659,12,3
284,1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N,858,1,7,20:16:01,23.645,23645,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26319,3,2,19,14,14,14,0.0,49,\N,\N,44,18,1:33.523,237.657,11,1
285,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,858,1,1,14:06:43,26:25.267,1585267,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26361,3,2,19,17,17,17,0.0,52,\N,\N,43,8,1:34.900,220.286,11,4
286,1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N,858,2,22,15:09:04,25.530,25530,sargeant,SAR,Logan,Sargeant,2000-12-31,American,26361,3,2,19,17,17,17,0.0,52,\N,\N,43,8,1:34.900,220.286,11,4
